Lat Lon Depth Vs
45.750217 286.249458 570.000000 5.303038
45.750217 286.249458 620.000000 5.388578
45.750217 286.249458 670.000000 5.472982
45.750217 286.499458 70.000000 4.610465
45.750217 286.499458 90.000000 4.553751
45.750217 286.499458 110.000000 4.533224
45.750217 286.499458 130.000000 4.511767
45.750217 286.499458 150.000000 4.502636
45.750217 286.499458 170.000000 4.501332
45.750217 286.499458 190.000000 4.500718
45.750217 286.499458 210.000000 4.500580
45.750217 286.499458 230.000000 4.538419
45.750217 286.499458 250.000000 4.568432
45.750217 286.499458 280.000000 4.613385
45.750217 286.499458 320.000000 4.672117
45.750217 286.499458 370.000000 4.743044
45.750217 286.499458 420.000000 4.812693
45.750217 286.499458 420.000000 5.048637
45.750217 286.499458 470.000000 5.130210
45.750217 286.499458 520.000000 5.216566
45.750217 286.499458 570.000000 5.303038
45.750217 286.499458 620.000000 5.388578
45.750217 286.499458 670.000000 5.472982
45.750217 286.749458 70.000000 4.610465
45.750217 286.749458 90.000000 4.553751
45.750217 286.749458 110.000000 4.533224
45.750217 286.749458 130.000000 4.511767
45.750217 286.749458 150.000000 4.502636
45.750217 286.749458 170.000000 4.501332
45.750217 286.749458 190.000000 4.500718
45.750217 286.749458 210.000000 4.500580
45.750217 286.749458 230.000000 4.538419
45.750217 286.749458 250.000000 4.568432
45.750217 286.749458 280.000000 4.613385
45.750217 286.749458 320.000000 4.672117
45.750217 286.749458 370.000000 4.743044
45.750217 286.749458 420.000000 4.812693
45.750217 286.749458 420.000000 5.048637
45.750217 286.749458 470.000000 5.130210
45.750217 286.749458 520.000000 5.216566
45.750217 286.749458 570.000000 5.303038
45.750217 286.749458 620.000000 5.388578
45.750217 286.749458 670.000000 5.472982
45.750217 286.999458 70.000000 4.610465
45.750217 286.999458 90.000000 4.553751
45.750217 286.999458 110.000000 4.533224
45.750217 286.999458 130.000000 4.511767
45.750217 286.999458 150.000000 4.502636
45.750217 286.999458 170.000000 4.501332
45.750217 286.999458 190.000000 4.500718
45.750217 286.999458 210.000000 4.500580
45.750217 286.999458 230.000000 4.538419
45.750217 286.999458 250.000000 4.568432
45.750217 286.999458 280.000000 4.613385
45.750217 286.999458 320.000000 4.672117
45.750217 286.999458 370.000000 4.743044
45.750217 286.999458 420.000000 4.812693
45.750217 286.999458 420.000000 5.048637
45.750217 286.999458 470.000000 5.130210
45.750217 286.999458 520.000000 5.216566
45.750217 286.999458 570.000000 5.303038
45.750217 286.999458 620.000000 5.388578
45.750217 286.999458 670.000000 5.472982
45.750217 287.249458 70.000000 4.610465
45.750217 287.249458 90.000000 4.553751
45.750217 287.249458 110.000000 4.533224
45.750217 287.249458 130.000000 4.511767
45.750217 287.249458 150.000000 4.502636
45.750217 287.249458 170.000000 4.501332
45.750217 287.249458 190.000000 4.500718
45.750217 287.249458 210.000000 4.500580
45.750217 287.249458 230.000000 4.538419
45.750217 287.249458 250.000000 4.568432
45.750217 287.249458 280.000000 4.613385
45.750217 287.249458 320.000000 4.672117
45.750217 287.249458 370.000000 4.743044
45.750217 287.249458 420.000000 4.812693
45.750217 287.249458 420.000000 5.048637
45.750217 287.249458 470.000000 5.130210
45.750217 287.249458 520.000000 5.216566
45.750217 287.249458 570.000000 5.303038
45.750217 287.249458 620.000000 5.388578
45.750217 287.249458 670.000000 5.472982
45.750217 287.499451 70.000000 4.610465
45.750217 287.499451 90.000000 4.553751
45.750217 287.499451 110.000000 4.533224
45.750217 287.499451 130.000000 4.511767
45.750217 287.499451 150.000000 4.502636
45.750217 287.499451 170.000000 4.501332
45.750217 287.499451 190.000000 4.500718
45.750217 287.499451 210.000000 4.500580
45.750217 287.499451 230.000000 4.538419
45.750217 287.499451 250.000000 4.568432
45.750217 287.499451 280.000000 4.613385
45.750217 287.499451 320.000000 4.672117
45.750217 287.499451 370.000000 4.743044
45.750217 287.499451 420.000000 4.812693
45.750217 287.499451 420.000000 5.048637
45.750217 287.499451 470.000000 5.130210
45.750217 287.499451 520.000000 5.216566
45.750217 287.499451 570.000000 5.303038
45.750217 287.499451 620.000000 5.388578
45.750217 287.499451 670.000000 5.472982
45.750217 287.749451 70.000000 4.610465
45.750217 287.749451 90.000000 4.553751
45.750217 287.749451 110.000000 4.533224
45.750217 287.749451 130.000000 4.511767
45.750217 287.749451 150.000000 4.502636
45.750217 287.749451 170.000000 4.501332
45.750217 287.749451 190.000000 4.500718
45.750217 287.749451 210.000000 4.500580
45.750217 287.749451 230.000000 4.538419
45.750217 287.749451 250.000000 4.568432
45.750217 287.749451 280.000000 4.613385
45.750217 287.749451 320.000000 4.672117
45.750217 287.749451 370.000000 4.743044
45.750217 287.749451 420.000000 4.812693
45.750217 287.749451 420.000000 5.048637
45.750217 287.749451 470.000000 5.130210
45.750217 287.749451 520.000000 5.216566
45.750217 287.749451 570.000000 5.303038
45.750217 287.749451 620.000000 5.388578
45.750217 287.749451 670.000000 5.472982
45.750217 287.999451 70.000000 4.610465
45.750217 287.999451 90.000000 4.553751
45.750217 287.999451 110.000000 4.533224
45.750217 287.999451 130.000000 4.511767
45.750217 287.999451 150.000000 4.502636
45.750217 287.999451 170.000000 4.501332
45.750217 287.999451 190.000000 4.500718
45.750217 287.999451 210.000000 4.500580
45.750217 287.999451 230.000000 4.538419
45.750217 287.999451 250.000000 4.568432
45.750217 287.999451 280.000000 4.613385
45.750217 287.999451 320.000000 4.672117
45.750217 287.999451 370.000000 4.743044
45.750217 287.999451 420.000000 4.812693
45.750217 287.999451 420.000000 5.048637
45.750217 287.999451 470.000000 5.130210
45.750217 287.999451 520.000000 5.216566
45.750217 287.999451 570.000000 5.303038
45.750217 287.999451 620.000000 5.388578
45.750217 287.999451 670.000000 5.472982
45.750217 288.249451 70.000000 4.610465
45.750217 288.249451 90.000000 4.553751
45.750217 288.249451 110.000000 4.533224
45.750217 288.249451 130.000000 4.511767
45.750217 288.249451 150.000000 4.502636
45.750217 288.249451 170.000000 4.501332
45.750217 288.249451 190.000000 4.500718
45.750217 288.249451 210.000000 4.500580
45.750217 288.249451 230.000000 4.538419
45.750217 288.249451 250.000000 4.568432
45.750217 288.249451 280.000000 4.613385
45.750217 288.249451 320.000000 4.672117
45.750217 288.249451 370.000000 4.743044
45.750217 288.249451 420.000000 4.812693
45.750217 288.249451 420.000000 5.048637
45.750217 288.249451 470.000000 5.130210
45.750217 288.249451 520.000000 5.216566
45.750217 288.249451 570.000000 5.303038
45.750217 288.249451 620.000000 5.388578
45.750217 288.249451 670.000000 5.472982
45.750217 288.499451 70.000000 4.610465
45.750217 288.499451 90.000000 4.553751
45.750217 288.499451 110.000000 4.533224
45.750217 288.499451 130.000000 4.511767
45.750217 288.499451 150.000000 4.502636
45.750217 288.499451 170.000000 4.501332
45.750217 288.499451 190.000000 4.500718
45.750217 288.499451 210.000000 4.500580
45.750217 288.499451 230.000000 4.538419
45.750217 288.499451 250.000000 4.568432
45.750217 288.499451 280.000000 4.613385
45.750217 288.499451 320.000000 4.672117
45.750217 288.499451 370.000000 4.743044
45.750217 288.499451 420.000000 4.812693
45.750217 288.499451 420.000000 5.048637
45.750217 288.499451 470.000000 5.130210
45.750217 288.499451 520.000000 5.216566
45.750217 288.499451 570.000000 5.303038
45.750217 288.499451 620.000000 5.388578
45.750217 288.499451 670.000000 5.472982
45.750217 288.749443 70.000000 4.610465
45.750217 288.749443 90.000000 4.553751
45.750217 288.749443 110.000000 4.533224
45.750217 288.749443 130.000000 4.511767
45.750217 288.749443 150.000000 4.502636
45.750217 288.749443 170.000000 4.501332
45.750217 288.749443 190.000000 4.500718
45.750217 288.749443 210.000000 4.500580
45.750217 288.749443 230.000000 4.538419
45.750217 288.749443 250.000000 4.568432
45.750217 288.749443 280.000000 4.613385
45.750217 288.749443 320.000000 4.672117
45.750217 288.749443 370.000000 4.743044
45.750217 288.749443 420.000000 4.812693
45.750217 288.749443 420.000000 5.048637
45.750217 288.749443 470.000000 5.130210
45.750217 288.749443 520.000000 5.216566
45.750217 288.749443 570.000000 5.303038
45.750217 288.749443 620.000000 5.388578
45.750217 288.749443 670.000000 5.472982
45.750217 288.999443 70.000000 4.610465
45.750217 288.999443 90.000000 4.553751
45.750217 288.999443 110.000000 4.533224
45.750217 288.999443 130.000000 4.511767
45.750217 288.999443 150.000000 4.502636
45.750217 288.999443 170.000000 4.501332
45.750217 288.999443 190.000000 4.500718
45.750217 288.999443 210.000000 4.500580
45.750217 288.999443 230.000000 4.538419
45.750217 288.999443 250.000000 4.568432
45.750217 288.999443 280.000000 4.613385
45.750217 288.999443 320.000000 4.672117
45.750217 288.999443 370.000000 4.743044
45.750217 288.999443 420.000000 4.812693
45.750217 288.999443 420.000000 5.048637
45.750217 288.999443 470.000000 5.130210
45.750217 288.999443 520.000000 5.216566
45.750217 288.999443 570.000000 5.303038
45.750217 288.999443 620.000000 5.388578
45.750217 288.999443 670.000000 5.472982
45.750217 289.249443 70.000000 4.610465
45.750217 289.249443 90.000000 4.553751
45.750217 289.249443 110.000000 4.533224
45.750217 289.249443 130.000000 4.511767
45.750217 289.249443 150.000000 4.502636
45.750217 289.249443 170.000000 4.501332
45.750217 289.249443 190.000000 4.500718
45.750217 289.249443 210.000000 4.500580
45.750217 289.249443 230.000000 4.538419
45.750217 289.249443 250.000000 4.568432
45.750217 289.249443 280.000000 4.613385
45.750217 289.249443 320.000000 4.672117
45.750217 289.249443 370.000000 4.743044
45.750217 289.249443 420.000000 4.812693
45.750217 289.249443 420.000000 5.048637
45.750217 289.249443 470.000000 5.130210
45.750217 289.249443 520.000000 5.216566
45.750217 289.249443 570.000000 5.303038
45.750217 289.249443 620.000000 5.388578
45.750217 289.249443 670.000000 5.472982
45.750217 289.499443 70.000000 4.610465
45.750217 289.499443 90.000000 4.553751
45.750217 289.499443 110.000000 4.533224
45.750217 289.499443 130.000000 4.511767
45.750217 289.499443 150.000000 4.502636
45.750217 289.499443 170.000000 4.501332
45.750217 289.499443 190.000000 4.500718
45.750217 289.499443 210.000000 4.500580
45.750217 289.499443 230.000000 4.538419
45.750217 289.499443 250.000000 4.568432
45.750217 289.499443 280.000000 4.613385
45.750217 289.499443 320.000000 4.672117
45.750217 289.499443 370.000000 4.743044
45.750217 289.499443 420.000000 4.812693
45.750217 289.499443 420.000000 5.048637
45.750217 289.499443 470.000000 5.130210
45.750217 289.499443 520.000000 5.216566
45.750217 289.499443 570.000000 5.303038
45.750217 289.499443 620.000000 5.388578
45.750217 289.499443 670.000000 5.472982
45.750217 289.749443 70.000000 4.610465
45.750217 289.749443 90.000000 4.553751
45.750217 289.749443 110.000000 4.533224
45.750217 289.749443 130.000000 4.511767
45.750217 289.749443 150.000000 4.502636
45.750217 289.749443 170.000000 4.501332
45.750217 289.749443 190.000000 4.500718
45.750217 289.749443 210.000000 4.500580
45.750217 289.749443 230.000000 4.538419
45.750217 289.749443 250.000000 4.568432
45.750217 289.749443 280.000000 4.613385
45.750217 289.749443 320.000000 4.672117
45.750217 289.749443 370.000000 4.743044
45.750217 289.749443 420.000000 4.812693
45.750217 289.749443 420.000000 5.048637
45.750217 289.749443 470.000000 5.130210
45.750217 289.749443 520.000000 5.216566
45.750217 289.749443 570.000000 5.303038
45.750217 289.749443 620.000000 5.388578
45.750217 289.749443 670.000000 5.472982
45.750217 289.999443 70.000000 4.610465
45.750217 289.999443 90.000000 4.553751
45.750217 289.999443 110.000000 4.533224
45.750217 289.999443 130.000000 4.511767
45.750217 289.999443 150.000000 4.502636
45.750217 289.999443 170.000000 4.501332
45.750217 289.999443 190.000000 4.500718
45.750217 289.999443 210.000000 4.500580
45.750217 289.999443 230.000000 4.538419
45.750217 289.999443 250.000000 4.568432
45.750217 289.999443 280.000000 4.613385
45.750217 289.999443 320.000000 4.672117
45.750217 289.999443 370.000000 4.743044
45.750217 289.999443 420.000000 4.812693
45.750217 289.999443 420.000000 5.048637
45.750217 289.999443 470.000000 5.130210
45.750217 289.999443 520.000000 5.216566
45.750217 289.999443 570.000000 5.303038
45.750217 289.999443 620.000000 5.388578
45.750217 289.999443 670.000000 5.472982
45.750217 290.249435 70.000000 4.610465
45.750217 290.249435 90.000000 4.553751
45.750217 290.249435 110.000000 4.533224
45.750217 290.249435 130.000000 4.511767
45.750217 290.249435 150.000000 4.502636
45.750217 290.249435 170.000000 4.501332
45.750217 290.249435 190.000000 4.500718
45.750217 290.249435 210.000000 4.500580
45.750217 290.249435 230.000000 4.538419
45.750217 290.249435 250.000000 4.568432
45.750217 290.249435 280.000000 4.613385
45.750217 290.249435 320.000000 4.672117
45.750217 290.249435 370.000000 4.743044
45.750217 290.249435 420.000000 4.812693
45.750217 290.249435 420.000000 5.048637
45.750217 290.249435 470.000000 5.130210
45.750217 290.249435 520.000000 5.216566
45.750217 290.249435 570.000000 5.303038
45.750217 290.249435 620.000000 5.388578
45.750217 290.249435 670.000000 5.472982
45.750217 290.499435 70.000000 4.610465
45.750217 290.499435 90.000000 4.553751
45.750217 290.499435 110.000000 4.533224
45.750217 290.499435 130.000000 4.511767
45.750217 290.499435 150.000000 4.502636
45.750217 290.499435 170.000000 4.501332
45.750217 290.499435 190.000000 4.500718
45.750217 290.499435 210.000000 4.500580
45.750217 290.499435 230.000000 4.538419
45.750217 290.499435 250.000000 4.568432
45.750217 290.499435 280.000000 4.613385
45.750217 290.499435 320.000000 4.672117
45.750217 290.499435 370.000000 4.743044
45.750217 290.499435 420.000000 4.812693
45.750217 290.499435 420.000000 5.048637
45.750217 290.499435 470.000000 5.130210
45.750217 290.499435 520.000000 5.216566
45.750217 290.499435 570.000000 5.303038
45.750217 290.499435 620.000000 5.388578
45.750217 290.499435 670.000000 5.472982
45.750217 290.749435 70.000000 4.610465
45.750217 290.749435 90.000000 4.553751
45.750217 290.749435 110.000000 4.533224
45.750217 290.749435 130.000000 4.511767
45.750217 290.749435 150.000000 4.502636
45.750217 290.749435 170.000000 4.501332
45.750217 290.749435 190.000000 4.500718
45.750217 290.749435 210.000000 4.500580
45.750217 290.749435 230.000000 4.538419
45.750217 290.749435 250.000000 4.568432
45.750217 290.749435 280.000000 4.613385
45.750217 290.749435 320.000000 4.672117
45.750217 290.749435 370.000000 4.743044
45.750217 290.749435 420.000000 4.812693
45.750217 290.749435 420.000000 5.048637
45.750217 290.749435 470.000000 5.130210
45.750217 290.749435 520.000000 5.216566
45.750217 290.749435 570.000000 5.303038
45.750217 290.749435 620.000000 5.388578
45.750217 290.749435 670.000000 5.472982
45.750217 290.999435 70.000000 4.610465
45.750217 290.999435 90.000000 4.553751
45.750217 290.999435 110.000000 4.533224
45.750217 290.999435 130.000000 4.511767
45.750217 290.999435 150.000000 4.502636
45.750217 290.999435 170.000000 4.501332
45.750217 290.999435 190.000000 4.500718
45.750217 290.999435 210.000000 4.500580
45.750217 290.999435 230.000000 4.538419
45.750217 290.999435 250.000000 4.568432
45.750217 290.999435 280.000000 4.613385
45.750217 290.999435 320.000000 4.672117
45.750217 290.999435 370.000000 4.743044
45.750217 290.999435 420.000000 4.812693
45.750217 290.999435 420.000000 5.048637
45.750217 290.999435 470.000000 5.130210
45.750217 290.999435 520.000000 5.216566
45.750217 290.999435 570.000000 5.303038
45.750217 290.999435 620.000000 5.388578
45.750217 290.999435 670.000000 5.472982
45.750217 291.249435 70.000000 4.610465
45.750217 291.249435 90.000000 4.553751
45.750217 291.249435 110.000000 4.533224
45.750217 291.249435 130.000000 4.511767
45.750217 291.249435 150.000000 4.502636
45.750217 291.249435 170.000000 4.501332
45.750217 291.249435 190.000000 4.500718
45.750217 291.249435 210.000000 4.500580
45.750217 291.249435 230.000000 4.538419
45.750217 291.249435 250.000000 4.568432
45.750217 291.249435 280.000000 4.613385
45.750217 291.249435 320.000000 4.672117
45.750217 291.249435 370.000000 4.743044
45.750217 291.249435 420.000000 4.812693
45.750217 291.249435 420.000000 5.048637
45.750217 291.249435 470.000000 5.130210
45.750217 291.249435 520.000000 5.216566
45.750217 291.249435 570.000000 5.303038
45.750217 291.249435 620.000000 5.388578
45.750217 291.249435 670.000000 5.472982
45.750217 291.499428 70.000000 4.610465
45.750217 291.499428 90.000000 4.553751
45.750217 291.499428 110.000000 4.533224
45.750217 291.499428 130.000000 4.511767
45.750217 291.499428 150.000000 4.502636
45.750217 291.499428 170.000000 4.501332
45.750217 291.499428 190.000000 4.500718
45.750217 291.499428 210.000000 4.500580
45.750217 291.499428 230.000000 4.538419
45.750217 291.499428 250.000000 4.568432
45.750217 291.499428 280.000000 4.613385
45.750217 291.499428 320.000000 4.672117
45.750217 291.499428 370.000000 4.743044
45.750217 291.499428 420.000000 4.812693
45.750217 291.499428 420.000000 5.048637
45.750217 291.499428 470.000000 5.130210
45.750217 291.499428 520.000000 5.216566
45.750217 291.499428 570.000000 5.303038
45.750217 291.499428 620.000000 5.388578
45.750217 291.499428 670.000000 5.472982
45.750217 291.749428 70.000000 4.610465
45.750217 291.749428 90.000000 4.553751
45.750217 291.749428 110.000000 4.533224
45.750217 291.749428 130.000000 4.511767
45.750217 291.749428 150.000000 4.502636
45.750217 291.749428 170.000000 4.501332
45.750217 291.749428 190.000000 4.500718
45.750217 291.749428 210.000000 4.500580
45.750217 291.749428 230.000000 4.538419
45.750217 291.749428 250.000000 4.568432
45.750217 291.749428 280.000000 4.613385
45.750217 291.749428 320.000000 4.672117
45.750217 291.749428 370.000000 4.743044
45.750217 291.749428 420.000000 4.812693
45.750217 291.749428 420.000000 5.048637
45.750217 291.749428 470.000000 5.130210
45.750217 291.749428 520.000000 5.216566
45.750217 291.749428 570.000000 5.303038
45.750217 291.749428 620.000000 5.388578
45.750217 291.749428 670.000000 5.472982
45.750217 291.999428 70.000000 4.610465
45.750217 291.999428 90.000000 4.553751
45.750217 291.999428 110.000000 4.533224
45.750217 291.999428 130.000000 4.511767
45.750217 291.999428 150.000000 4.502636
45.750217 291.999428 170.000000 4.501332
45.750217 291.999428 190.000000 4.500718
45.750217 291.999428 210.000000 4.500580
45.750217 291.999428 230.000000 4.538419
45.750217 291.999428 250.000000 4.568432
45.750217 291.999428 280.000000 4.613385
45.750217 291.999428 320.000000 4.672117
45.750217 291.999428 370.000000 4.743044
45.750217 291.999428 420.000000 4.812693
45.750217 291.999428 420.000000 5.048637
45.750217 291.999428 470.000000 5.130210
45.750217 291.999428 520.000000 5.216566
45.750217 291.999428 570.000000 5.303038
45.750217 291.999428 620.000000 5.388578
45.750217 291.999428 670.000000 5.472982
45.750217 292.249428 70.000000 4.610465
45.750217 292.249428 90.000000 4.553751
45.750217 292.249428 110.000000 4.533224
45.750217 292.249428 130.000000 4.511767
45.750217 292.249428 150.000000 4.502636
45.750217 292.249428 170.000000 4.501332
45.750217 292.249428 190.000000 4.500718
45.750217 292.249428 210.000000 4.500580
45.750217 292.249428 230.000000 4.538419
45.750217 292.249428 250.000000 4.568432
45.750217 292.249428 280.000000 4.613385
45.750217 292.249428 320.000000 4.672117
45.750217 292.249428 370.000000 4.743044
45.750217 292.249428 420.000000 4.812693
45.750217 292.249428 420.000000 5.048637
45.750217 292.249428 470.000000 5.130210
45.750217 292.249428 520.000000 5.216566
45.750217 292.249428 570.000000 5.303038
45.750217 292.249428 620.000000 5.388578
45.750217 292.249428 670.000000 5.472982
45.750217 292.499428 70.000000 4.610465
45.750217 292.499428 90.000000 4.553751
45.750217 292.499428 110.000000 4.533224
45.750217 292.499428 130.000000 4.511767
45.750217 292.499428 150.000000 4.502636
45.750217 292.499428 170.000000 4.501332
45.750217 292.499428 190.000000 4.500718
45.750217 292.499428 210.000000 4.500580
45.750217 292.499428 230.000000 4.538419
45.750217 292.499428 250.000000 4.568432
45.750217 292.499428 280.000000 4.613385
45.750217 292.499428 320.000000 4.672117
45.750217 292.499428 370.000000 4.743044
45.750217 292.499428 420.000000 4.812693
45.750217 292.499428 420.000000 5.048637
45.750217 292.499428 470.000000 5.130210
45.750217 292.499428 520.000000 5.216566
45.750217 292.499428 570.000000 5.303038
45.750217 292.499428 620.000000 5.388578
45.750217 292.499428 670.000000 5.472982
45.750217 292.749428 70.000000 4.610465
45.750217 292.749428 90.000000 4.553751
45.750217 292.749428 110.000000 4.533224
45.750217 292.749428 130.000000 4.511767
45.750217 292.749428 150.000000 4.502636
45.750217 292.749428 170.000000 4.501332
45.750217 292.749428 190.000000 4.500718
45.750217 292.749428 210.000000 4.500580
45.750217 292.749428 230.000000 4.538419
45.750217 292.749428 250.000000 4.568432
45.750217 292.749428 280.000000 4.613385
45.750217 292.749428 320.000000 4.672117
45.750217 292.749428 370.000000 4.743044
45.750217 292.749428 420.000000 4.812693
45.750217 292.749428 420.000000 5.048637
45.750217 292.749428 470.000000 5.130210
45.750217 292.749428 520.000000 5.216566
45.750217 292.749428 570.000000 5.303038
45.750217 292.749428 620.000000 5.388578
45.750217 292.749428 670.000000 5.472982
45.750217 292.999420 70.000000 4.610465
45.750217 292.999420 90.000000 4.553751
45.750217 292.999420 110.000000 4.533224
45.750217 292.999420 130.000000 4.511767
45.750217 292.999420 150.000000 4.502636
45.750217 292.999420 170.000000 4.501332
45.750217 292.999420 190.000000 4.500718
45.750217 292.999420 210.000000 4.500580
45.750217 292.999420 230.000000 4.538419
45.750217 292.999420 250.000000 4.568432
45.750217 292.999420 280.000000 4.613385
45.750217 292.999420 320.000000 4.672117
45.750217 292.999420 370.000000 4.743044
45.750217 292.999420 420.000000 4.812693
45.750217 292.999420 420.000000 5.048637
45.750217 292.999420 470.000000 5.130210
45.750217 292.999420 520.000000 5.216566
45.750217 292.999420 570.000000 5.303038
45.750217 292.999420 620.000000 5.388578
45.750217 292.999420 670.000000 5.472982
45.750217 293.249420 70.000000 4.610465
45.750217 293.249420 90.000000 4.553751
45.750217 293.249420 110.000000 4.533224
45.750217 293.249420 130.000000 4.511767
45.750217 293.249420 150.000000 4.502636
45.750217 293.249420 170.000000 4.501332
45.750217 293.249420 190.000000 4.500718
45.750217 293.249420 210.000000 4.500580
45.750217 293.249420 230.000000 4.538419
45.750217 293.249420 250.000000 4.568432
45.750217 293.249420 280.000000 4.613385
45.750217 293.249420 320.000000 4.672117
45.750217 293.249420 370.000000 4.743044
45.750217 293.249420 420.000000 4.812693
45.750217 293.249420 420.000000 5.048637
45.750217 293.249420 470.000000 5.130210
45.750217 293.249420 520.000000 5.216566
45.750217 293.249420 570.000000 5.303038
45.750217 293.249420 620.000000 5.388578
45.750217 293.249420 670.000000 5.472982
45.750217 293.499420 70.000000 4.610465
45.750217 293.499420 90.000000 4.553751
45.750217 293.499420 110.000000 4.533224
45.750217 293.499420 130.000000 4.511767
45.750217 293.499420 150.000000 4.502636
45.750217 293.499420 170.000000 4.501332
45.750217 293.499420 190.000000 4.500718
45.750217 293.499420 210.000000 4.500580
45.750217 293.499420 230.000000 4.538419
45.750217 293.499420 250.000000 4.568432
45.750217 293.499420 280.000000 4.613385
45.750217 293.499420 320.000000 4.672117
45.750217 293.499420 370.000000 4.743044
45.750217 293.499420 420.000000 4.812693
45.750217 293.499420 420.000000 5.048637
45.750217 293.499420 470.000000 5.130210
45.750217 293.499420 520.000000 5.216566
45.750217 293.499420 570.000000 5.303038
45.750217 293.499420 620.000000 5.388578
45.750217 293.499420 670.000000 5.472982
45.750217 293.749420 70.000000 4.610465
45.750217 293.749420 90.000000 4.553751
45.750217 293.749420 110.000000 4.533224
45.750217 293.749420 130.000000 4.511767
45.750217 293.749420 150.000000 4.502636
45.750217 293.749420 170.000000 4.501332
45.750217 293.749420 190.000000 4.500718
45.750217 293.749420 210.000000 4.500580
45.750217 293.749420 230.000000 4.538419
45.750217 293.749420 250.000000 4.568432
45.750217 293.749420 280.000000 4.613385
45.750217 293.749420 320.000000 4.672117
45.750217 293.749420 370.000000 4.743044
45.750217 293.749420 420.000000 4.812693
45.750217 293.749420 420.000000 5.048637
45.750217 293.749420 470.000000 5.130210
45.750217 293.749420 520.000000 5.216566
45.750217 293.749420 570.000000 5.303038
45.750217 293.749420 620.000000 5.388578
45.750217 293.749420 670.000000 5.472982
45.750217 293.999420 70.000000 4.610465
45.750217 293.999420 90.000000 4.553751
45.750217 293.999420 110.000000 4.533224
45.750217 293.999420 130.000000 4.511767
45.750217 293.999420 150.000000 4.502636
45.750217 293.999420 170.000000 4.501332
45.750217 293.999420 190.000000 4.500718
45.750217 293.999420 210.000000 4.500580
45.750217 293.999420 230.000000 4.538419
45.750217 293.999420 250.000000 4.568432
45.750217 293.999420 280.000000 4.613385
45.750217 293.999420 320.000000 4.672117
45.750217 293.999420 370.000000 4.743044
45.750217 293.999420 420.000000 4.812693
45.750217 293.999420 420.000000 5.048637
45.750217 293.999420 470.000000 5.130210
45.750217 293.999420 520.000000 5.216566
45.750217 293.999420 570.000000 5.303038
45.750217 293.999420 620.000000 5.388578
45.750217 293.999420 670.000000 5.472982
45.750217 294.249413 70.000000 4.610465
45.750217 294.249413 90.000000 4.553751
45.750217 294.249413 110.000000 4.533224
45.750217 294.249413 130.000000 4.511767
45.750217 294.249413 150.000000 4.502636
45.750217 294.249413 170.000000 4.501332
45.750217 294.249413 190.000000 4.500718
45.750217 294.249413 210.000000 4.500580
45.750217 294.249413 230.000000 4.538419
45.750217 294.249413 250.000000 4.568432
45.750217 294.249413 280.000000 4.613385
45.750217 294.249413 320.000000 4.672117
45.750217 294.249413 370.000000 4.743044
45.750217 294.249413 420.000000 4.812693
45.750217 294.249413 420.000000 5.048637
45.750217 294.249413 470.000000 5.130210
45.750217 294.249413 520.000000 5.216566
45.750217 294.249413 570.000000 5.303038
45.750217 294.249413 620.000000 5.388578
45.750217 294.249413 670.000000 5.472982
45.750217 294.499413 70.000000 4.610465
45.750217 294.499413 90.000000 4.553751
45.750217 294.499413 110.000000 4.533224
45.750217 294.499413 130.000000 4.511767
45.750217 294.499413 150.000000 4.502636
45.750217 294.499413 170.000000 4.501332
45.750217 294.499413 190.000000 4.500718
45.750217 294.499413 210.000000 4.500580
45.750217 294.499413 230.000000 4.538419
45.750217 294.499413 250.000000 4.568432
45.750217 294.499413 280.000000 4.613385
45.750217 294.499413 320.000000 4.672117
45.750217 294.499413 370.000000 4.743044
45.750217 294.499413 420.000000 4.812693
45.750217 294.499413 420.000000 5.048637
45.750217 294.499413 470.000000 5.130210
45.750217 294.499413 520.000000 5.216566
45.750217 294.499413 570.000000 5.303038
45.750217 294.499413 620.000000 5.388578
45.750217 294.499413 670.000000 5.472982
45.750217 294.749413 70.000000 4.610465
45.750217 294.749413 90.000000 4.553751
45.750217 294.749413 110.000000 4.533224
45.750217 294.749413 130.000000 4.511767
45.750217 294.749413 150.000000 4.502636
45.750217 294.749413 170.000000 4.501332
45.750217 294.749413 190.000000 4.500718
45.750217 294.749413 210.000000 4.500580
45.750217 294.749413 230.000000 4.538419
45.750217 294.749413 250.000000 4.568432
45.750217 294.749413 280.000000 4.613385
45.750217 294.749413 320.000000 4.672117
45.750217 294.749413 370.000000 4.743044
45.750217 294.749413 420.000000 4.812693
45.750217 294.749413 420.000000 5.048637
45.750217 294.749413 470.000000 5.130210
45.750217 294.749413 520.000000 5.216566
45.750217 294.749413 570.000000 5.303038
45.750217 294.749413 620.000000 5.388578
45.750217 294.749413 670.000000 5.472982
45.750217 294.999413 70.000000 4.610465
45.750217 294.999413 90.000000 4.553751
45.750217 294.999413 110.000000 4.533224
45.750217 294.999413 130.000000 4.511767
45.750217 294.999413 150.000000 4.502636
45.750217 294.999413 170.000000 4.501332
45.750217 294.999413 190.000000 4.500718
45.750217 294.999413 210.000000 4.500580
45.750217 294.999413 230.000000 4.538419
45.750217 294.999413 250.000000 4.568432
45.750217 294.999413 280.000000 4.613385
45.750217 294.999413 320.000000 4.672117
45.750217 294.999413 370.000000 4.743044
45.750217 294.999413 420.000000 4.812693
45.750217 294.999413 420.000000 5.048637
45.750217 294.999413 470.000000 5.130210
